85.95227277426763,32.08322366627948,607,2024-07-14 09:00:00
86.33110080811629,32.61372025572081,607,2024-07-14 09:02:40
86.71173708262397,33.14445767962405,616,2024-07-14 09:05:20
87.09428111524244,33.67541272658382,616,2024-07-14 09:08:00
87.47883530650556,34.20656191193523,624,2024-07-14 09:10:40
87.86550537759273,34.7378818551619,624,2024-07-14 09:13:20
88.25439984083017,35.26934831204149,632,2024-07-14 09:16:00
88.64563093724207,35.80093721589071,632,2024-07-14 09:18:40
89.03931412048871,36.3326237116023,640,2024-07-14 09:21:20
89.43556852102269,36.864382520831704,640,2024-07-14 09:24:00
89.8345174365839,37.396188316467246,647,2024-07-14 09:26:40
90.23628782368917,37.92801474388553,647,2024-07-14 09:29:20
90.64101130914997,38.45983546105357,654,2024-07-14 09:32:00
91.04882369794127,38.99162315777191,654,2024-07-14 09:34:40
91.45986550297158,39.52334992066404,661,2024-07-14 09:37:20
91.8742823947568,40.05498745815279,668,2024-07-14 09:40:00
92.29222525063959,40.58650678472251,668,2024-07-14 09:42:40
92.71385021284789,41.117877910867904,674,2024-07-14 09:45:20
93.13931917438441,41.649070057055546,674,2024-07-14 09:48:00
93.56880040519779,42.18005200636114,680,2024-07-14 09:50:40
94.00246811391906,42.7107911100786,680,2024-07-14 09:53:20
94.4405036464986,43.241254299739175,686,2024-07-14 09:56:00
94.88309507665701,43.771407089001954,686,2024-07-14 09:58:40
95.33043789973901,44.30121390920689,694,2024-07-14 10:01:20
95.78273577064101,44.83063844159143,694,2024-07-14 10:04:00
96.24020012537761,45.359642605366815,705,2024-07-14 10:06:40
96.70305153442726,45.88818755054134,705,2024-07-14 10:09:20
97.17151924312638,46.41623250360907,716,2024-07-14 10:12:00
97.64584259801099,46.943735748058764,716,2024-07-14 10:14:40
98.1262706210598,47.4706534628969,727,2024-07-14 10:17:20
98.61306351520402,47.996940685387386,737,2024-07-14 10:20:00
99.10649240211076,48.52255027420466,737,2024-07-14 10:22:40
99.60684029215469,49.04743319326581,747,2024-07-14 10:25:20
100.11440311995275,49.5715387872107,747,2024-07-14 10:28:00
100.62948954314592,50.09481372368109,757,2024-07-14 10:30:40
101.15242269052791,50.61720291056467,757,2024-07-14 10:33:20
101.68354002458607,51.13864842323455,767,2024-07-14 10:36:00
102.22319453111352,51.659089743406774,767,2024-07-14 10:38:40
102.77175598797473,52.17846397955074,777,2024-07-14 10:41:20
103.32961090688366,52.69670476556145,777,2024-07-14 10:44:00
103.89716459042354,53.21374311713925,786,2024-07-14 10:46:40
104.47484100114615,53.729506172557485,786,2024-07-14 10:49:20
105.06308495774664,54.24391801514796,796,2024-07-14 10:52:00
105.66236207076608,54.75689839136464,796,2024-07-14 10:54:40
106.27316108363617,55.26836349075482,805,2024-07-14 10:57:20
106.89599403213859,55.77822476499119,811,2024-07-14 11:00:00
107.53139794682495,56.28638902142259,811,2024-07-14 11:02:40
108.17993666386404,56.79275849053884,813,2024-07-14 11:05:20
108.84220106298632,57.29722958950938,813,2024-07-14 11:08:00
109.5188117916018,57.799693579540765,816,2024-07-14 11:10:40
110.21041956725615,58.30003528499076,816,2024-07-14 11:13:20
110.91770716286241,58.798133061015314,818,2024-07-14 11:16:00
111.6413913064261,59.29385859622817,818,2024-07-14 11:18:40
112.3822238967447,59.78707617780542,820,2024-07-14 11:21:20
113.14099318808032,60.27764193821514,820,2024-07-14 11:24:00
113.91852569282733,60.76540355715904,822,2024-07-14 11:26:40
114.7156883241004,61.250200048553374,822,2024-07-14 11:29:20
115.53338849021384,61.73186027953295,823,2024-07-14 11:32:00
116.37257710024745,62.210203287614796,823,2024-07-14 11:34:40
117.23424841913337,62.68503673063185,825,2024-07-14 11:37:20
118.1194417731491,63.15615650868924,826,2024-07-14 11:40:00
119.02924315616134,63.62334633755026,826,2024-07-14 11:42:40
119.96478427516054,64.08637609109304,828,2024-07-14 11:45:20
120.92724466034483,64.54500187755774,828,2024-07-14 11:48:00
121.91784986718258,64.99896431562722,829,2024-07-14 11:50:40
122.9378714474268,65.4479879515675,829,2024-07-14 11:53:20
123.98862611821913,65.89178051259822,830,2024-07-14 11:56:00
125.07147312227784,66.33003167872315,830,2024-07-14 11:58:40
126.18781055910918,66.76241186308002,716,2024-07-14 12:01:20
127.33907164622806,67.18857142768846,716,2024-07-14 12:04:00
128.52672007999226,67.60814000659045,709,2024-07-14 12:06:40
129.75224089245614,68.02072479287219,709,2024-07-14 12:09:20
131.01713399197465,68.42591047610365,703,2024-07-14 12:12:00
132.32290116162363,68.82325768774898,703,2024-07-14 12:14:40
133.67103379435534,69.21230261385601,697,2024-07-14 12:17:20
135.06299828996458,69.59255673392643,691,2024-07-14 12:20:00
136.50021520164375,69.96350579646051,691,2024-07-14 12:22:40
137.98404058553214,70.32461049858802,838,2024-07-14 12:25:20
139.51573885927738,70.67530605804994,838,2024-07-14 12:28:00
141.09645590784223,71.01500312225312,839,2024-07-14 12:30:40
142.72718868143835,71.34308900247223,839,2024-07-14 12:33:20
144.4087500442069,71.65892908714764,840,2024-07-14 12:36:00
146.14173058343545,71.96186889703823,840,2024-07-14 12:38:40
147.92645968748621,72.25123714300604,670,2024-07-14 12:41:20
149.76296560038477,72.52634955784828,670,2024-07-14 12:44:00
151.65093024298548,72.78651281615133,666,2024-07-14 12:46:40
153.58965158618145,73.03103034131749,666,2024-07-14 12:49:20
155.5780012994646,73.25920792939398,625,2024-07-14 12:52:00
157.61439117101926,73.47036086537534,625,2024-07-14 12:54:40
159.69674596824905,73.66382171573485,641,2024-07-14 12:57:20
161.82247943206073,73.83894824886384,638,2024-07-14 13:00:00
163.98848860500482,73.99513257998224,638,2024-07-14 13:02:40
166.19115274136175,74.13180986856551,654,2024-07-14 13:05:20
168.42635160117058,74.24846749818276,654,2024-07-14 13:08:00
170.6894984690154,74.34465386065028,842,2024-07-14 13:10:40
172.97558636971755,74.41998641129734,842,2024-07-14 13:13:20
175.27924912022854,74.47415886884791,842,2024-07-14 13:16:00
177.5948380938422,74.50694727859542,842,2024-07-14 13:18:40
179.91651072382297,74.51821452505247,841,2024-07-14 13:21:20
182.23832101433348,74.50791310001732,841,2024-07-14 13:24:00
184.5543229826398,74.47608610878069,632,2024-07-14 13:26:40
186.85866543779667,74.42286638004691,632,2024-07-14 13:29:20
189.14568863064721,74.34847375291646,544,2024-07-14 13:32:00
191.4100131399062,74.25321056234483,544,2024-07-14 13:34:40
193.64661206433223,74.13745584865794,581,2024-07-14 13:37:20
195.85087847612087,74.00165799554377,618,2024-07-14 13:40:00
198.01866948117095,73.84632681718227,618,2024-07-14 13:42:40
200.14634054067298,73.67202477439746,657,2024-07-14 13:45:20
202.23076392930457,73.4793578538866,657,2024-07-14 13:48:00
204.26933085781513,73.26896660934416,660,2024-07-14 13:50:40
206.25994116698288,73.04151750845777,660,2024-07-14 13:53:20
208.20098446100522,72.79769454054332,836,2024-07-14 13:56:00
210.09131313462143,72.53819132977286,836,2024-07-14 13:58:40
211.93020427214157,72.26370463582685,835,2024-07-14 14:01:20
213.7173245453934,71.97492770202103,835,2024-07-14 14:04:00
215.4526856860058,71.6725454364514,835,2024-07-14 14:06:40
217.13660392961498,71.35722975988489,835,2024-07-14 14:09:20
218.7696598297359,71.02963568820815,834,2024-07-14 14:12:00
220.35265551446898,70.69039897987432,834,2024-07-14 14:14:40
221.8865805430496,70.34013324205428,833,2024-07-14 14:17:20
223.372574529847,69.97942889271357,832,2024-07-14 14:20:00
224.81189700945686,69.60885182235528,832,2024-07-14 14:22:40
226.20590004047898,69.2289425631825,612,2024-07-14 14:25:20
227.55600263134727,68.84021621613758,612,2024-07-14 14:28:00
228.86366850377505,68.44316272470195,575,2024-07-14 14:30:40
230.13038823349055,68.03824702311047,575,2024-07-14 14:33:20
231.35766436971682,67.6259092596131,600,2024-07-14 14:36:00
232.54699597264377,67.20656621376922,600,2024-07-14 14:38:40
233.69987011737388,66.78061128640796,692,2024-07-14 14:41:20
234.81775083495933,66.34841613749981,692,2024-07-14 14:44:00
235.90207288074515,65.9103313393397,587,2024-07-14 14:46:40
236.95423690301885,65.46668703052978,587,2024-07-14 14:49:20
237.97560325071788,65.01779470247888,547,2024-07-14 14:52:00
238.96749094484568,64.563947311188,547,2024-07-14 14:54:40
239.93117365188482,64.10542105954568,546,2024-07-14 14:57:20
240.86787909368817,63.64247603276513,479,2024-07-14 15:00:00
241.77878875959996,63.17535690381167,479,2024-07-14 15:02:40
242.66503721607987,62.704294066488174,544,2024-07-14 15:05:20
243.52771193896317,62.22950474333074,544,2024-07-14 15:08:00
244.36785439734814,61.751193581716954,498,2024-07-14 15:10:40
245.18646155843822,61.26955307308494,498,2024-07-14 15:13:20
245.98448552875482,60.784765141815306,542,2024-07-14 15:16:00
246.76283647770242,60.297000878851364,542,2024-07-14 15:18:40
247.52238261436707,59.80642205441272,564,2024-07-14 15:21:20
248.26395228438693,59.31318137909315,564,2024-07-14 15:24:00
248.98833604437328,58.81742270916757,563,2024-07-14 15:26:40
249.6962869143292,58.31928246836517,563,2024-07-14 15:29:20
250.38852341044236,57.81888915792768,515,2024-07-14 15:32:00
251.06572983263322,57.31636471740419,515,2024-07-14 15:34:40
251.72855835857743,56.81182459421313,513,2024-07-14 15:37:20
252.37763086500001,56.305377908478164,420,2024-07-14 15:40:00
253.0135400382992,55.79712809652806,420,2024-07-14 15:42:40
253.6368504872871,55.28717353129563,486,2024-07-14 15:45:20
254.2481004454173,54.775607611196754,486,2024-07-14 15:48:00
254.8478035422229,54.262518686343796,531,2024-07-14 15:50:40
255.43644899293867,53.74799126104385,531,2024-07-14 15:53:20
256.0145040230058,53.23210523408985,481,2024-07-14 15:56:00
256.58241397826555,52.714937064623605,481,2024-07-14 15:58:40
257.1406038877087,52.196559624189845,432,2024-07-14 16:01:20
257.6894799249307,51.677042028637686,432,2024-07-14 16:04:00
258.22942942665304,51.15645076433163,597,2024-07-14 16:06:40
258.76082295512083,50.63484883377124,597,2024-07-14 16:09:20
259.28401410406775,50.11229699251156,698,2024-07-14 16:12:00
259.79934143277933,49.58885286382877,698,2024-07-14 16:14:40
260.3071282171031,49.06457215483738,668,2024-07-14 16:17:20
260.8076842570794,48.539507751063915,664,2024-07-14 16:20:00
261.301305705334,48.01371077867838,664,2024-07-14 16:22:40
261.7882761438546,47.48723034247294,714,2024-07-14 16:25:20
262.2688675989764,46.960113247206934,714,2024-07-14 16:28:00
262.743340300011,46.43240504265698,767,2024-07-14 16:30:40
263.2119442301553,45.904149070556805,767,2024-07-14 16:33:20
263.67491883823,45.375387493692976,762,2024-07-14 16:36:00
264.1324939247293,44.846160993146036,762,2024-07-14 16:38:40
264.58489047400536,44.31650845694418,695,2024-07-14 16:41:20
265.0323203138837,43.78646799909335,695,2024-07-14 16:44:00
265.47498747273073,43.25607596794514,744,2024-07-14 16:46:40
265.91308768968355,42.72536809170068,744,2024-07-14 16:49:20
266.3468097044552,42.19437847778709,747,2024-07-14 16:52:00
266.7763347461485,41.663140747899924,747,2024-07-14 16:54:40
267.20183775969633,41.13168703182794,741,2024-07-14 16:57:20
